region_name,year,dotations,dotations_equalization,other_dotations,subsidies,subventions,other_transfers,PST,ln_population,Urbanization,ln_grp_pc,ln_grp_pc_L1,grp_growth,russian_share,republic,turnout,UR,Putin,closeness_centrality,patronaged,t1,log_growth,delta_PST,closeness_centr,mean_closeness_centr,mean_patronaged,mean_t1,mean_ln_population,mean_ln_grp_pc_L1,mean_log_growth,mean_Urbanization,mean_UR,mean_turnout,mean_Putin
Краснодарский край,2021,1.579180525466797,1.491125499965013,1.788563889450772,2.726676815348085,3.546347852670392,2.189679368710289,2.537399112020189,15.57747039595381,56.76,13.24169561243144,13.16707169135232,7.747885759224116,88.25308927432054,0,51.2,59.3,81.35,1.0,1.0,0.0,0.0746239210791213,-0.5326439432894321,10.0,8.459223335820525,1.0,0.1,15.54067998324553,13.190794219767906,0.0070424677028171345,55.198,57.75,61.9,69.00899999999999
Красноярский край,2012,0.3643291695560544,0.1015243522339152,1.185278670703168,1.948327640969684,2.289097056025525,1.445724548748987,1.810514520696828,14.86049384414505,76.87,13.87486917089049,13.82176710387593,5.453727309783329,91.31694705096045,0,49.7,36.7,60.16,0.482889421974219,1.0,0.0,0.053102067014560106,,4.828894219742191,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2013,1.166000147348909,0.06410526334529272,3.602632356236052,1.536580219567349,2.392540643885628,1.122967794163735,2.08724131911257,14.86325437427588,77.2,13.90069609761157,13.87486917089049,2.616333165100726,91.31694705096045,0,49.7,36.7,60.16,1.0,1.0,0.0,0.025826926721080667,0.27672679841574177,10.0,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2014,1.308756121022047,0.06756064195722072,2.943668000093627,2.25959760939659,2.408311488399812,2.23119382243638,2.563965872995728,14.86563718609701,77.54,13.9082636166436,13.90069609761157,0.759622506965507,91.31694705096045,0,49.7,36.7,60.16,1.0,1.0,0.0,0.007567519032029679,0.4767245538831584,10.0,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2015,1.032720258176016,0.5911809928513914,2.359421000721805,1.686922563053658,2.131423742723445,2.272933529898148,1.878865110747719,14.86825550684715,77.85,13.88339968694615,13.9082636166436,-2.455736822746168,91.31694705096045,0,49.7,36.7,60.16,0.0,0.0,1.0,-0.02486392969744955,-0.6851007622480092,0.0,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2016,0.7438789716000102,0.3674369607618109,2.112240510338378,2.338837084716317,2.182339249360466,0.8238127959299053,2.275122624343227,14.87136286431519,78.15,13.89518094197185,13.88339968694615,1.18509273510099,91.31694705096045,0,49.7,36.7,60.16,0.0,0.0,0.0,0.011781255025699267,0.396257513595508,0.0,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2017,1.282490303739579,0.9184977333898963,2.843675424760731,3.340080463980657,2.388414072153059,0.8836469288954127,3.2147188748435,14.87332897671663,78.42,13.92568201970792,13.89518094197185,3.097100116281526,91.31694705096045,0,36.7,40.4,60.16,0.0,0.0,0.0,0.030501077736071025,0.9395962505002728,0.0,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2018,1.323308281537924,0.5014063564646649,2.683334775853745,2.714427422592718,2.395172553465228,1.984282370724812,2.698809034819411,14.87333557373155,78.65,13.9581426128305,13.92568201970792,3.299318530606565,91.31694705096045,0,36.7,40.4,60.16,0.7307699253026302,1.0,1.0,0.032460593122578985,-0.5159098400240887,7.307699253026302,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2019,0.946143699418531,0.2621157179933504,2.820969759183852,1.791164581262303,2.509957752178455,0.9079869755033394,2.105942663140157,14.87178442513993,78.84,13.96268927040192,13.9581426128305,0.455700930159364,91.31694705096045,0,36.7,40.4,74.28,0.7436966070714347,1.0,0.0,0.004546657571420809,-0.5928663716792539,7.436966070714347,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2020,0.9407568772081117,0.1270650001975006,1.940619793050948,1.704774577588145,2.532775728204236,1.353930654756295,1.79102432184378,14.86885801118312,79.01,13.90267588458485,13.96268927040192,-5.8248072619141,91.31694705096045,0,36.7,40.4,74.28,0.7525571086007292,1.0,0.0,-0.060013385817070386,-0.3149183412963772,7.525571086007292,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Красноярский край,2021,0.4905821989858725,0.1262339828628384,1.356954728193254,1.91822644750981,2.540462044242417,1.504935576781967,1.804981848653524,14.8661069826152,79.26,13.9034249104821,13.90267588458485,0.07493064871948452,91.31694705096045,0,36.7,40.4,74.28,0.7619053791445616,1.0,0.0,0.0007490258972495667,0.013957526809744047,7.619053791445616,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Курганская область,2012,1.457082083774383,1.829976589213194,0.2922344933086093,0.6447060678803139,0.8906424106306252,0.3581364281677624,0.5810467099727249,13.69493036390532,60.7,12.61880098532625,12.643306125785,-2.420732711646811,92.47095274980636,0,56.5,44.4,63.39,0.0,0.0,0.0,-0.024505140458749963,,0.0,2.1201965542942296,0.3,0.2,13.633687543490748,12.673840486292647,0.01188896439970204,62.435,42.95,49.15,66.363
Курганская область,2013,1.49151478307491,1.966655874730245,0.4408300902785851,0.5998375635527544,0.6576217147726979,0.3035031210280714,0.5574575923433919,13.68065257151742,61.2,12.66069394474712,12.61880098532625,4.278285269614647,92.47095274980636,0,56.5,44.4,63.39,0.0,0.0,0.0,0.04189295942087057,-0.023589117629333023,0.0,2.1201965542942296,0.3,0.2,13.633687543490748,12.673840486292647,0.01188896439970204,62.435,42.95,49.15,66.363
Курганская область,2014,1.220697588366168,1.729404121865147,0.5506255742419798,0.530210644350862,0.5850606645823874,0.1925483764713731,0.5392940030913657,13.66800773210848,61.75,12.64390997346525,12.66069394474712,-1.664390515263214,92.47095274980636,0,56.5,44.4,63.39,0.0,0.0,0.0,-0.01678397128186937,-0.018163589252026213,0.0,2.1201965542942296,0.3,0.2,13.633687543490748,12.673840486292647,0.01188896439970204,62.435,42.95,49.15,66.363
Курганская область,2015,1.309763934018217,1.526058326354627,0.6598603955181223,0.5673048231014884,0.6164459896968356,0.771034351022935,0.593721765324479,13.65560585545432,62.2,12.62996787477981,12.64390997346525,-1.384535774003326,92.47095274980636,0,56.5,44.4,63.39,0.0,0.0,1.0,-0.013942098685440385,0.0544277622331133,0.0,2.1201965542942296,0.3,0.2,13.633687543490748,12.673840486292647,0.01188896439970204,62.435,42.95,49.15,66.363
Курганская область,2016,1.566276816957975,1.610941593036747,1.403920969409329,0.5638820176641655,0.6275239187831678,0.326734464931175,0.8000843020532878,13.64278085193559,62.45,12.66063279642687,12.62996787477981,3.113993332263609,92.47095274980636,0,56.5,44.4,63.39,0.0,0.0,0.0,0.030664921647060694,0.2063625367288089,0.0,2.1201965542942296,0.3,0.2,13.633687543490748,12.673840486292647,0.01188896439970204,62.435,42.95,49.15,66.363
Курганская область,2017,1.591544127499231,1.826612007733735,0.5833244358183445,0.5563635356259202,0.6257293984578683,0.1314740689102414,0.5631722120607966,13.62939421004964,62.6,12.68693566357937,12.66063279642687,2.66518405111198,92.47095274980636,0,41.8,41.5,63.39,0.0,0.0,0.0,0.02630286715249852,-0.23691208999249125,0.0,2.1201965542942296,0.3,0.2,13.633687543490748,12.673840486292647,0.01188896439970204,62.435,42.95,49.15,66.363
