region_name,year,dotations,dotations_equalization,other_dotations,subsidies,subventions,other_transfers,PST,ln_population,Urbanization,ln_grp_pc,ln_grp_pc_L1,grp_growth,russian_share,republic,turnout,UR,Putin,closeness_centrality,patronaged,t1,ln_PST,ln_subsidies,ln_other_dotations,ln_dotations_equalization,ln_subventions,ln_other_transfers,log_growth,delta_PST,closeness_centr,mean_closeness_centr,mean_patronaged,mean_t1,mean_ln_population,mean_ln_grp_pc_L1,mean_log_growth,mean_Urbanization,mean_UR,mean_turnout,mean_Putin
Ставропольский край,2017,7839.107766166789,7497.257418153557,341.8503480132308,3745.570785783914,2232.905775971648,994.3502664631703,4087.421133797145,14.87183171790721,59.15,12.69230299122837,12.69210008056845,0.02029312476792278,80.89193187278804,0,42.1,54.3,64.47,0.7365726795762364,1.0,0.0,8.315669520535488,8.228329297097066,5.834373062388335,8.922292555068527,7.711059054788499,6.902089525332716,0.00020291065992061874,0.040466241170266315,7.365726795762364,5.893657974680566,0.8,0.2,14.867542618269079,12.68111512996347,0.01574851868743199,59.101,51.7,46.5,69.294
Ставропольский край,2018,10903.90759999426,7913.223360486008,2990.68423950825,2833.636107528293,2298.719157122262,1167.496576594148,5824.320347036542,14.87406895981964,59.41,12.69803391896512,12.69230299122837,0.5747380918759372,80.89193187278804,0,42.1,54.3,64.47,0.7142863931529462,1.0,0.0,8.669797593006086,7.949316009581591,8.003257482849147,8.976290482240517,7.7401073585896984,7.062617057285347,0.005730927736749436,0.35412807247059774,7.142863931529462,5.893657974680566,0.8,0.2,14.867542618269079,12.68111512996347,0.01574851868743199,59.101,51.7,46.5,69.294
Ставропольский край,2019,10068.87677944812,8790.731662101778,1278.145117346346,4448.673908811278,2661.799078100526,1729.792027708942,5726.819026157624,14.87833296145256,59.82,12.71846252992257,12.69803391896512,2.063870322252792,80.89193187278804,0,42.1,54.3,80.55,0.7484134988710417,1.0,0.0,8.652915511782396,8.400361332730116,7.153165178840381,9.081453225224436,7.8867575183080145,7.455756465068255,0.020428610957450744,-0.016882081223689838,7.484134988710417,5.893657974680566,0.8,0.2,14.867542618269079,12.68111512996347,0.01574851868743199,59.101,51.7,46.5,69.294
Ставропольский край,2020,12364.66284735368,9117.191870518907,3247.470976834774,7950.566828438067,4061.433899477299,2913.40383461107,11198.03780527284,14.88164992914515,60.2,12.71514556222998,12.71846252992257,-0.3311472632574475,80.89193187278804,0,42.1,54.3,80.55,0.7345317886342438,1.0,0.0,9.323493845976799,8.980998504281311,8.085631811425458,9.117917126720357,8.309291367454545,7.977077379211918,-0.003316967692590822,0.6705783341944027,7.345317886342438,5.893657974680566,0.8,0.2,14.867542618269079,12.68111512996347,0.01574851868743199,59.101,51.7,46.5,69.294
Ставропольский край,2021,10128.93978544548,8366.78166153346,1762.158123912021,9144.604066450867,3063.122696662921,2721.382173650974,10906.76219036289,14.88136477886075,60.45,12.78682070860105,12.71514556222998,7.430629507343012,80.89193187278804,0,42.1,54.3,80.55,0.7544210433965799,1.0,0.0,9.297138260295327,9.120919264803057,7.474294543622875,9.032024580763702,8.027190163706923,7.908895182302062,0.07167514637107075,-0.026355585681471894,7.544210433965799,5.893657974680566,0.8,0.2,14.867542618269079,12.68111512996347,0.01574851868743199,59.101,51.7,46.5,69.294
Тамбовская область,2012,14665.13488255458,14526.79296297373,138.341919580862,15225.79684798739,4941.508725089562,2264.586080065342,15364.13876756825,13.89142660884378,58.77,12.74034206092133,12.64847494713495,9.621913999065711,96.98967348305317,0,68.3,66.7,71.76,0.0,0.0,0.0,9.639791421419817,9.630746429335757,4.929728298895615,9.583750013893699,8.505425973491006,7.725147275109013,0.09186711378638002,,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2013,16539.97819509339,15316.14281339389,1223.835381699502,11345.7706508231,4877.976618583443,442.9813003816274,12569.6060325226,13.88506087405011,58.94,12.83471867303771,12.74034206092133,9.897355474587343,96.98967348305317,0,68.3,66.7,71.76,0.0,0.0,0.0,9.439036959209483,9.336600323582354,7.109744961951831,9.636662637011396,8.492485785526052,6.093527557826057,0.09437661211637938,-0.20075446221033388,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2014,14640.33493958396,12992.25958438444,1648.075355199511,10501.21294598582,3612.469020936435,3941.590728455938,12149.28830118533,13.87876700759929,59.19,12.89644724637664,12.83471867303771,6.367359617009294,96.98967348305317,0,68.3,66.7,71.76,0.0,0.0,0.0,9.405025871018923,9.259246048139163,7.407363434666472,9.472109042527013,8.192146756864592,8.279339658998435,0.06172857333893056,-0.0340110881905602,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2015,11877.61244835596,11267.99249425442,609.6199541015393,8137.839883700786,3507.057321383282,1838.817701184723,8747.459837802326,13.86989835942218,59.42,12.97203952659666,12.89644724637664,7.852274944265214,96.98967348305317,0,68.3,66.7,71.76,0.0,0.0,0.0,9.07651863295406,9.00428005322686,6.412835736942919,9.329721462884436,8.162532594854987,7.5168780903729715,0.07559228022001996,-0.32850723806486215,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2016,11279.04401185349,9739.86318917227,1539.18082268122,8185.330464964028,3488.564858052234,1335.91452980743,9724.511287645248,13.85929870908938,59.61,12.9323979604927,12.97203952659666,-3.886611961970253,96.98967348305317,0,68.3,66.7,71.76,0.0,0.0,1.0,9.182404914025481,9.010098863451299,7.339005620557071,9.183982350251716,8.157245715166399,7.197371377355085,-0.03964156610395975,0.10588628107142029,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2017,12514.79070179776,11110.53475691049,1404.255944887278,7258.997261370788,2747.30526241155,535.9721101342562,8663.253206258065,13.8512203071983,59.83,12.95141630242212,12.9323979604927,1.920034254671421,96.98967348305317,0,49.3,63.5,71.76,0.0,0.0,0.0,9.066845589935589,8.88999698001115,7.247262864899951,9.31564901441056,7.918375805662638,6.284082126385409,0.01901834192941898,-0.115559324089892,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2018,14659.32018374002,10750.38930401107,3908.93087972895,5518.603883902434,2499.279875391828,1805.128814548273,9427.534763631384,13.8394096850966,60.01,12.99569411466132,12.95141630242212,4.52727041057932,96.98967348305317,0,49.3,63.5,71.76,0.0,0.0,0.0,9.151389916596557,8.615880187698696,8.2710191832956,9.282697247226697,7.823757919518699,7.4983872336212976,0.04427781223920135,0.08454432666096778,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2019,12938.82714242963,9949.301769217092,2989.525373212533,5819.849000026604,2964.983636093712,3745.498862053154,8809.374373239138,13.82604685571916,60.12,12.98578831709941,12.99569411466132,-0.9856896749627864,96.98967348305317,0,49.3,63.5,81.81,0.0,0.0,0.0,9.083571703155446,8.669029595376294,8.002869915728505,9.2052576537423,7.994626792392553,8.22831009457082,-0.009905797561911456,-0.06781821344111094,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2020,14689.14973731467,10471.73310706967,4217.416630245002,8999.373223962502,3780.13016439261,4785.107229610416,13216.78985420751,13.81493439201255,60.19,12.9988987834687,12.98578831709941,1.319678534836055,96.98967348305317,0,49.3,63.5,81.81,0.0,0.0,0.0,9.489243258972445,9.10491021211131,8.34697804664798,9.256434820927069,8.23751372304526,8.473263713167922,0.013110466369290918,0.40567155581699943,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тамбовская область,2021,12683.06035256453,9657.273532105115,3025.786820459411,9545.823392766777,3193.074892022931,4761.003324243552,12571.61021322619,13.80150189320293,60.2,13.01532679125811,12.9988987834687,1.656368948441767,96.98967348305317,0,49.3,63.5,81.81,0.0,0.0,0.0,9.439196393080003,9.163858996741736,8.014926442580252,9.175466644315197,8.068739647504838,8.468213707418084,0.01642800778940945,-0.05004686589244223,0.0,0.0,0.0,0.1,13.851756469223428,12.895621793221153,0.03668518441231594,59.628,65.1,58.8,74.775
Тверская область,2012,3877.513716711843,2862.790552702083,1014.72316400976,4554.046942496302,4547.40224736328,1753.659557034179,5568.770106506062,14.10634714968425,74.86,12.9200170440765,12.91375726722159,0.6279410203462676,93.45164623819502,0,53.5,38.4,58.02,0.5485957580095859,1.0,1.0,8.624929501808527,8.42377155454076,6.922371109456285,7.959552145838766,8.422311414254317,7.469460058901759,0.006259776854911081,,5.485957580095859,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Тверская область,2013,4764.758541888948,2334.346433342609,2430.412108546339,3667.819226004656,4034.629537761296,510.5740534139395,6098.231334550995,14.09970706287717,74.9,12.93660746173675,12.9200170440765,1.672880286958467,93.45164623819502,0,53.5,38.4,58.02,0.5340909090909075,1.0,0.0,8.715754062963605,8.207352548084607,7.795816113949876,7.755487230856257,8.30266976428615,6.235535687640654,0.016590417660250267,0.09082456115507753,5.340909090909075,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Тверская область,2014,4694.390341529678,2544.798007410976,2149.592334118703,2871.243261101785,3104.12480694748,575.0815891958213,5020.835595220487,14.09225023012469,75.07,12.9330033471298,12.93660746173675,-0.3597627581563345,93.45164623819502,0,53.5,38.4,58.02,0.5539416649793583,1.0,0.0,8.521351652065146,7.962500406974619,7.673033491105261,7.841806557430453,8.040487088918574,6.354511924984915,-0.003604114606950759,-0.19440241089845856,5.539416649793583,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Тверская область,2015,3802.339230640279,2215.555383459376,1586.783847180903,2343.914055207143,2955.738876371128,1627.668171638549,3930.697902388046,14.08415888245639,75.32,12.93507662247255,12.9330033471298,0.2075426064157337,93.45164623819502,0,53.5,38.4,58.02,0.0,0.0,0.0,8.276572272402104,7.759577484157434,7.369464509095613,7.703258388503297,7.991503941349904,7.3949037000123425,0.0020732753427505912,-0.24477937966304175,0.0,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Тверская область,2016,3615.885843985356,2531.235347566341,1084.650496419015,2107.86695917027,2896.406187242957,1776.217259862473,3192.517455589285,14.07686123199942,75.54,12.95726288542327,12.93507662247255,2.243420834799559,93.45164623819502,0,53.5,38.4,58.02,0.0,0.0,0.0,8.068565055578288,7.653431795321516,6.98901309096565,7.836462742222329,7.971226001696253,7.482241247073933,0.022186262950720348,-0.20800721682381607,0.0,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Тверская область,2017,4921.746201410126,3710.663580659123,1211.082620751002,3868.463789297248,2514.828646578548,1021.862562314077,5079.54641004825,14.06850102535106,75.72,12.9775516629369,12.95726288542327,2.049599377577405,93.45164623819502,0,41.6,45.0,58.02,0.7721177418614181,1.0,1.0,8.532977247225414,8.260612753546901,7.09926996645377,8.218966002318806,7.829959947639568,6.92938228257578,0.02028877751362934,0.464412191647126,7.7211774186141815,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
